Country Name,Country Code,1960,1970,1980,1990,2000,2010
Arab World,ARB,0.6457358734851639,1.8103078295338202,3.0928914727289802,3.01695884106493,3.70385708074551,4.63681343868195
Brazil,BRA,0.649885938095263,0.9857880811893059,1.55012118289981,1.4018957697311003,1.8764413067678702,2.14473639509072
Canada,CAN,10.7708472869716,16.0141487525793,18.0796205544805,15.715541376450501,17.4146389543283,15.723345016653301
China,CHN,1.17038137226978,0.942934534989582,1.49525074931082,2.15157090606377,2.6968624332254905,6.56052000702696
European Union,EUU,5.76486650093747,8.492213359992041,9.73311406496013,8.58397994841861,8.01273159131426,7.35630488154049
India,IND,0.26763418528230803,0.351488940920585,0.449266661829335,0.7090007514424409,0.976601686435581,1.3932732912064099
United States,USA,15.999779156588499,21.111252272594303,20.7864877412257,19.322751180780603,20.1787505069199,17.442861713392197
